Vph_4 0 Counted 3.5 26.7398461538462 9.02607692307692 77.2476153846154 NonPolar
Var_4 0 Counted 3.5 26.7398461538462 9.02607692307692 77.2476153846154 Aromatic
Vhe_4 0 Counted 3.5 26.7398461538462 9.02607692307692 77.2476153846154 AnyAtom

Vph_5 0 Counted 3.5 38.841 4.088875 79.9216875 NonPolar
Var_5 0 Counted 3.5 38.841 4.088875 79.9216875 Aromatic
Vhe_5 0 Counted 3.5 38.841 4.088875 79.9216875 AnyAtom

Vph_6 0 Counted 3.5 28.0142222222222 5.73866666666667 69.9235555555556 NonPolar
Var_6 0 Counted 3.5 28.0142222222222 5.73866666666667 69.9235555555556 Aromatic
Vhe_6 0 Counted 3.5 28.0142222222222 5.73866666666667 69.9235555555556 AnyAtom

Vph_7 0 Counted 3.5 23.2765714285714 8.63242857142857 73.15 NonPolar
Var_7 0 Counted 3.5 23.2765714285714 8.63242857142857 73.15 Aromatic
Vhe_7 0 Counted 3.5 23.2765714285714 8.63242857142857 73.15 AnyAtom

Vph_8 0 Counted 3.5 19.775 15.0835454545455 76.9383636363636 NonPolar
Var_8 0 Counted 3.5 19.775 15.0835454545455 76.9383636363636 NonPolar
Vhe_8 0 Counted 3.5 19.775 15.0835454545455 76.9383636363636 NonPolar

Vph_9 0 Counted 3.5 24.0233333333333 4.498 78.2436666666667 NonPolar
Var_9 0 Counted 3.5 24.0233333333333 4.498 78.2436666666667 NonPolar
Vhe_9 0 Counted 3.5 24.0233333333333 4.498 78.2436666666667 NonPolar

Vph_10 0 Counted 3.5 38.439875 8.1544375 86.67275 NonPolar
Var_10 0 Counted 3.5 38.439875 8.1544375 86.67275 Aromatic
Vhe_10 0 Counted 3.5 38.439875 8.1544375 86.67275 AnyAtom

Vph_11 0 Counted 3.5 33.0803333333333 0.745555555555555 72.4245555555556 NonPolar
Var_11 0 Counted 3.5 33.0803333333333 0.745555555555555 72.4245555555556 Aromatic
Vhe_11 0 Counted 3.5 33.0803333333333 0.745555555555555 72.4245555555556 AnyAtom

Vph_12 0 Counted 3.5 32.19425 -4.15825 69.420125 NonPolar
Var_12 0 Counted 3.5 32.19425 -4.15825 69.420125 Aromatic
Vhe_12 0 Counted 3.5 32.19425 -4.15825 69.420125 AnyAtom

Vph_13 0 Counted 3.5 29.2388571428571 -0.959 67.2415714285714 NonPolar
Var_13 0 Counted 3.5 29.2388571428571 -0.959 67.2415714285714 Aromatic
Vhe_13 0 Counted 3.5 29.2388571428571 -0.959 67.2415714285714 AnyAtom

Vph_14 0 Counted 3.5 37.0575 11.0025 79.0755 NonPolar
Var_14 0 Counted 3.5 37.0575 11.0025 79.0755 Aromatic
Vhe_14 0 Counted 3.5 37.0575 11.0025 79.0755 AnyAtom

Vph_15 0 Counted 3.5 24.4135 12.3203333333333 80.3595 NonPolar
Var_15 0 Counted 3.5 24.4135 12.3203333333333 80.3595 Aromatic
Vhe_15 0 Counted 3.5 24.4135 12.3203333333333 80.3595 AnyAtom

Vph_16 0 Counted 3.5 35.6675 12.1961 91.4253 NonPolar
Var_16 0 Counted 3.5 35.6675 12.1961 91.4253 Aromatic
Vhe_16 0 Counted 3.5 35.6675 12.1961 91.4253 AnyAtom

Vph_17 0 Counted 3.5 22.948 -1.7305 64.8355 NonPolar
Var_17 0 Counted 3.5 22.948 -1.7305 64.8355 Aromatic
Vhe_17 0 Counted 3.5 22.948 -1.7305 64.8355 AnyAtom

Vph_18 0 Counted 3.5 17.384 3.862 73.146 NonPolar
Var_18 0 Counted 3.5 17.384 3.862 73.146 Aromatic
Vhe_18 0 Counted 3.5 17.384 3.862 73.146 AnyAtom

Vph_19 0 Counted 3.5 29.281 14.808 82.4083333333333 NonPolar
Var_19 0 Counted 3.5 29.281 14.808 82.4083333333333 Aromatic
Vhe_19 0 Counted 3.5 29.281 14.808 82.4083333333333 AnyAtom

Vph_20 0 Counted 3.5 28.494 8.705 82.523 NonPolar
Var_20 0 Counted 3.5 28.494 8.705 82.523 Aromatic
Vhe_20 0 Counted 3.5 28.494 8.705 82.523 AnyAtom
